GAME_ID,player_id,person_id,first_name,last_name,jersey_number,position_str,shots,shots_on,goals,assists,faceoff_wins,faceoff_attempts,plusminus,hits,pim,H_A,team_name,PP_G,PP_A1,PP_A2,EV_G,EV_A2,EV_GF,EV_GA,EV_A1,game_number,SH_A1,SH_A2,SH_G
1018755,28283,8603,Jacob,Wright,25,C,1,1,0,0,0,1,0,0,2,H,Calgary Hitmen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152,0.0,0.0,0.0
1018755,28930,9372,Carter,Yakemchuk,26,D,4,4,1,0,0,0,+2,0,0,H,Calgary Hitmen,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,152,0.0,0.0,0.0
1018755,28425,8746,Brandon,Whynott,27,LW,3,3,0,1,0,0,+1,0,2,H,Calgary Hitmen,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,152,0.0,0.0,0.0
1018755,29241,9741,London,Hoilett,32,RW,1,1,0,2,0,0,+2,0,4,H,Calgary Hitmen,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,152,0.0,0.0,0.0
1018755,28540,8891,Oliver,Tulk,37,C,3,3,1,0,7,17,+1,0,0,H,Calgary Hitmen,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,152,0.0,0.0,0.0
1018755,28790,9182,Reid,Andresen,2,D,0,0,0,0,0,0,-1,0,0,A,Medicine Hat Tigers,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,152,0.0,0.0,0.0
1018755,28182,8460,Rhett,Parsons,3,D,1,1,0,0,0,0,-1,0,19,A,Medicine Hat Tigers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152,0.0,0.0,0.0
1018755,28431,8752,Oasiz,Wiesblatt,7,C,0,0,0,0,1,4,-2,0,10,A,Medicine Hat Tigers,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,152,0.0,0.0,0.0
1018755,28394,8715,Tyler,MacKenzie,11,LW,2,2,0,0,8,17,-1,0,0,A,Medicine Hat Tigers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152,0.0,0.0,0.0
1018755,28732,9099,Pavel,Bocharov,12,D,1,1,1,0,0,0,0,0,0,A,Medicine Hat Tigers,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,152,0.0,0.0,0.0
1018755,28181,8459,Dru,Krebs,15,D,4,4,0,0,0,0,-1,0,2,A,Medicine Hat Tigers,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,152,0.0,0.0,0.0
1018755,28952,9395,Hunter,St. Martin,16,C,2,2,0,0,0,0,0,0,2,A,Medicine Hat Tigers,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,152,0.0,0.0,0.0
1018755,28392,8713,Brayden,Boehm,17,RW,1,1,0,0,0,0,0,0,0,A,Medicine Hat Tigers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152,0.0,0.0,0.0
1018755,28820,9221,Shane,Smith,19,LW,1,1,0,1,5,12,+1,0,4,A,Medicine Hat Tigers,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,152,0.0,0.0,0.0
1018755,29091,9575,Cru,Hanas,20,LW,1,1,0,0,0,0,0,0,0,A,Medicine Hat Tigers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152,0.0,0.0,0.0
1018755,28212,8490,Dallon,Melin,21,RW,3,3,0,0,0,0,-1,0,0,A,Medicine Hat Tigers,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,152,0.0,0.0,0.0
1018755,28946,9389,Josh,Van Mulligen,22,D,0,0,0,0,0,0,0,0,0,A,Medicine Hat Tigers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152,0.0,0.0,0.0
1018755,28118,8395,Kurtis,Smythe,23,D,1,1,0,0,2,11,0,0,12,A,Medicine Hat Tigers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152,0.0,0.0,0.0
1018755,28948,9391,Bogdans,Hodass,27,D,4,4,0,0,0,0,-1,0,2,A,Medicine Hat Tigers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152,0.0,0.0,0.0
1018755,28080,8357,Owen,MacNeil,29,C,0,0,0,0,9,16,-1,0,2,A,Medicine Hat Tigers,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,152,0.0,0.0,0.0
1018755,28949,9392,Andrew,Basha,34,LW,2,2,0,0,0,0,-1,0,0,A,Medicine Hat Tigers,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,152,0.0,0.0,0.0
1018755,28284,8604,Brendan,Lee,39,RW,2,2,0,0,0,0,-1,0,0,A,Medicine Hat Tigers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152,0.0,0.0,0.0
1018755,29192,9691,Gavin,McKenna,72,LW,2,2,0,0,0,0,0,0,0,A,Medicine Hat Tigers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152,0.0,0.0,0.0
1018756,28932,9374,Carter,Kowalyk,2,LD,1,1,0,0,0,0,-1,0,0,H,Edmonton Oil Kings,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,153,0.0,0.0,0.0
1018756,28766,9135,Ethan,Peters,7,RD,0,0,0,0,0,0,0,0,0,H,Edmonton Oil Kings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153,0.0,0.0,0.0
1018756,28125,8402,Carson,Golder,9,LW,3,3,1,0,0,0,0,0,2,H,Edmonton Oil Kings,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153,0.0,0.0,0.0
1018756,28844,9252,John,Szabo,12,C,1,1,0,0,13,24,+2,0,0,H,Edmonton Oil Kings,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,153,0.0,0.0,0.0
1018756,29204,9703,Marshall,Finnie,14,C,1,1,0,0,0,0,0,0,0,H,Edmonton Oil Kings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153,0.0,0.0,0.0
1018756,28741,9108,Cole,Miller,15,C,4,4,0,1,12,20,0,0,2,H,Edmonton Oil Kings,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,153,0.0,0.0,0.0
1018756,29154,9652,Luca,Hauf,18,LW,2,2,1,0,0,0,+1,0,0,H,Edmonton Oil Kings,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,153,0.0,0.0,0.0
1018756,28806,9200,Dawson,Seitz,20,RW,3,3,1,0,1,1,0,0,2,H,Edmonton Oil Kings,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,153,0.0,0.0,0.0
1018756,27909,8107,Logan,Dowhaniuk,24,LD,7,7,0,1,0,0,+1,0,0,H,Edmonton Oil Kings,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,153,0.0,0.0,0.0
1018756,28845,9253,Ben,Wright,25,LW,1,1,0,0,0,0,-1,0,0,H,Edmonton Oil Kings,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,153,0.0,0.0,0.0
1018756,28497,8848,Rhett,Melnyk,27,RW,3,3,1,0,0,2,+1,0,0,H,Edmonton Oil Kings,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,153,0.0,0.0,0.0
1018756,28439,8782,Graydon,Gotaas,28,LD,1,1,0,0,0,0,0,0,0,H,Edmonton Oil Kings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153,0.0,0.0,0.0
1018756,28926,9368,Mason,Finley,29,RW,0,0,0,0,0,0,-1,0,2,H,Edmonton Oil Kings,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,153,0.0,0.0,0.0
1018756,29304,9809,Luke,Robson,36,C,2,2,0,0,9,15,-1,0,0,H,Edmonton Oil Kings,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,153,0.0,0.0,0.0
1018756,29206,9705,Reid,Larson,37,LD,0,0,0,0,0,0,+1,0,0,H,Edmonton Oil Kings,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,153,0.0,0.0,0.0
1018756,28808,9202,Shea,Van Olm,39,LW,0,0,0,0,0,0,0,0,2,H,Edmonton Oil Kings,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,153,0.0,0.0,0.0
1018756,29234,9734,Vojtech,Port,44,RD,0,0,0,1,0,0,+1,0,0,H,Edmonton Oil Kings,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,153,0.0,0.0,0.0
1018756,29207,9706,Ethan,MacKenzie,47,LD,0,0,0,0,0,0,0,0,0,H,Edmonton Oil Kings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153,0.0,0.0,0.0
1018756,28960,9403,Justin,Kipkie,3,LD,1,1,0,0,0,0,-1,0,2,A,Victoria Royals,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,153,0.0,0.0,0.0
1018756,28817,9218,Austin,Zemlak,5,D,1,1,0,0,0,0,+1,0,0,A,Victoria Royals,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,153,0.0,0.0,0.0
1018756,28370,8691,Kalem,Parker,8,D,0,0,0,0,0,0,-2,0,0,A,Victoria Royals,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,153,0.0,0.0,0.0
1018756,28366,8687,Tanner,Scott,9,LW,4,4,0,0,0,0,-1,0,0,A,Victoria Royals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153,0.0,0.0,0.0
1018756,28791,9183,Luke,Rybinski,10,D,2,2,0,0,0,0,+1,0,0,A,Victoria Royals,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,153,0.0,0.0,0.0
1018756,28168,8446,Matthew,Hodson,11,RW,2,2,0,0,10,24,-1,0,0,A,Victoria Royals,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,153,0.0,0.0,0.0
1018756,28364,8685,Carter,Dereniwsky,14,RW,0,0,0,1,0,0,0,0,2,A,Victoria Royals,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,153,0.0,0.0,0.0
1018756,28369,8690,Ryan,Spizawka,15,D,1,1,0,0,6,14,-1,0,0,A,Victoria Royals,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,153,0.0,0.0,0.0
1018756,28178,8456,Caleb,Willms,20,LW,3,3,0,1,0,0,0,0,2,A,Victoria Royals,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,153,0.0,0.0,0.0
1018756,28955,9398,Anthony,Wilson,21,RW,5,5,1,0,4,13,+1,0,0,A,Victoria Royals,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,153,0.0,0.0,0.0
1018756,28959,9402,Nate,Misskey,23,RD,2,2,0,0,0,0,0,0,0,A,Victoria Royals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153,0.0,0.0,0.0
1018756,28800,9194,Luke,Shipley,24,D,2,2,0,1,0,0,0,0,2,A,Victoria Royals,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,153,0.0,0.0,0.0
1018756,28707,9058,Reggie,Newman,25,RW,2,2,0,2,0,0,+2,0,0,A,Victoria Royals,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,153,0.0,0.0,0.0
1018756,28368,8689,Jason,Spizawka,27,D,1,1,0,0,0,0,-1,0,0,A,Victoria Royals,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,153,0.0,0.0,0.0
1018756,28365,8686,Riley,Gannon,28,RW,1,1,0,0,6,10,-1,0,0,A,Victoria Royals,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,153,0.0,0.0,0.0
1018756,28395,8716,Teague,Patton,29,C,2,2,0,0,0,0,0,0,0,A,Victoria Royals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153,0.0,0.0,0.0
1018756,28271,8582,Jake,Poole,34,RW,2,2,1,0,1,1,-1,0,0,A,Victoria Royals,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,153,0.0,0.0,0.0
1018756,29093,9577,Alex,Edwards,36,RW,1,1,1,0,0,0,+1,0,0,A,Victoria Royals,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,153,0.0,0.0,0.0
1018757,28421,8742,Logan,McCutcheon,2,D,1,1,0,1,0,0,+2,0,0,H,Lethbridge Hurricanes,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,154,0.0,0.0,0.0
1018757,28422,8743,Chase,Pauls,3,D,1,1,0,0,0,0,0,0,0,H,Lethbridge Hurricanes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154,0.0,0.0,0.0
1018757,28153,8431,Nolan,Bentham,4,D,4,4,0,0,0,0,-1,0,2,H,Lethbridge Hurricanes,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,154,0.0,0.0,0.0
1018757,28138,8416,Joe,Arntsen,7,D,5,5,0,0,0,0,-1,0,0,H,Lethbridge Hurricanes,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,154,0.0,0.0,0.0
1018757,28740,9107,Noah,Chadwick,8,D,1,1,0,0,0,0,0,0,0,H,Lethbridge Hurricanes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154,0.0,0.0,0.0
1018757,29059,9540,Anton,Astashevich,10,RW,4,4,0,0,0,0,-1,0,0,H,Lethbridge Hurricanes,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,154,0.0,0.0,0.0
1018757,28913,9353,Dustin,Renas,16,RW,1,1,0,0,0,0,0,0,0,H,Lethbridge Hurricanes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154,0.0,0.0,0.0
1018757,28136,8414,Jett,Jones,17,C,4,4,0,1,9,28,+1,0,0,H,Lethbridge Hurricanes,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,154,0.0,0.0,0.0
1018757,28709,9060,Logan,Wormald,18,C,4,4,1,1,0,0,+2,0,2,H,Lethbridge Hurricanes,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,154,0.0,0.0,0.0
1018757,28826,9234,Brayden,Edwards,19,RW,1,1,0,0,7,16,-2,0,0,H,Lethbridge Hurricanes,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,154,0.0,0.0,0.0
1018757,28195,8473,Alex,Thacker,20,LW,2,2,0,1,5,15,0,0,2,H,Lethbridge Hurricanes,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,154,0.0,0.0,0.0
1018757,28382,8703,Tyson,Zimmer,21,RW,3,3,0,0,0,1,-1,0,4,H,Lethbridge Hurricanes,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,154,0.0,0.0,0.0
1018757,28356,8677,Hayden,Smith,22,LW,4,4,0,0,0,0,0,0,0,H,Lethbridge Hurricanes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154,0.0,0.0,0.0
1018757,28783,9156,Tristan,Zandee,24,LW,1,1,0,0,5,9,0,0,2,H,Lethbridge Hurricanes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154,0.0,0.0,0.0
1018757,28402,8723,Ross,Stanley,25,D,4,4,0,0,0,0,-1,0,0,H,Lethbridge Hurricanes,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,154,0.0,0.0,0.0
1018757,29209,9708,Zach,Bansley,26,RW,1,1,0,0,0,0,-1,0,0,H,Lethbridge Hurricanes,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,154,0.0,0.0,0.0
1018757,27974,8216,Cole,Shepard,27,C,5,5,1,2,0,0,+2,0,2,H,Lethbridge Hurricanes,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,154,0.0,0.0,0.0
1018757,28095,8372,Tyson,Laventure,28,RW,1,1,1,0,0,0,+1,0,2,H,Lethbridge Hurricanes,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,154,0.0,0.0,0.0
1018757,29237,9737,Colton,Alain,2,D,0,0,0,0,0,0,0,0,0,A,Vancouver Giants,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154,0.0,0.0,0.0
1018757,27814,8009,Tom,Cadieux,4,RD,2,2,0,0,0,0,0,0,4,A,Vancouver Giants,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154,0.0,0.0,0.0
1018757,28907,9347,Ty,Halaburda,7,RW,2,2,0,0,2,2,-1,0,0,A,Vancouver Giants,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,154,0.0,0.0,0.0
1018757,28216,8502,Ty,Thorpe,8,C,3,3,1,2,17,20,+1,0,0,A,Vancouver Giants,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,154,0.0,0.0,0.0
1018757,28106,8383,Zack,Ostapchuk,10,C,4,4,0,2,9,17,0,0,2,A,Vancouver Giants,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,154,0.0,0.0,0.0
1018757,28908,9348,Damian,Palmieri,13,D,1,1,0,0,0,0,-1,0,0,A,Vancouver Giants,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,154,0.0,0.0,0.0
1018757,28532,8883,Ethan,Semeniuk,14,C,0,0,0,0,0,0,0,0,0,A,Vancouver Giants,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154,0.0,0.0,0.0
1018757,28909,9349,Jaden,Lipinski,15,C,2,2,1,0,8,14,0,0,0,A,Vancouver Giants,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154,0.0,0.0,0.0
1018757,29302,9807,Will,Subject,16,D,1,1,0,0,0,0,+2,0,0,A,Vancouver Giants,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,154,0.0,0.0,0.0
1018757,29132,9627,Matthew,Edwards,17,RW,1,1,0,0,0,0,0,0,0,A,Vancouver Giants,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154,0.0,0.0,0.0
1018757,28801,9195,Colton,Langkow,18,RW,0,0,0,0,0,0,0,0,0,A,Vancouver Giants,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154,0.0,0.0,0.0
1018757,28549,8900,Tyler,Thorpe,22,RW,1,1,0,0,0,0,0,0,0,A,Vancouver Giants,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154,0.0,0.0,0.0
1018757,28915,9357,Kyle,Bochek,23,RW,1,1,0,0,0,0,0,0,0,A,Vancouver Giants,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154,0.0,0.0,0.0
1018757,28312,8633,Brenden,Pentecost,24,D,1,1,0,0,0,0,+1,0,0,A,Vancouver Giants,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,154,0.0,0.0,0.0
1018757,28797,9189,Kyren,Gronick,27,C,3,3,0,0,3,8,0,0,0,A,Vancouver Giants,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154,0.0,0.0,0.0
1018757,28432,8753,Julian,Cull,28,RW,1,1,0,0,0,0,0,0,0,A,Vancouver Giants,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154,0.0,0.0,0.0
1018757,29242,9742,Samuel,Honzek,29,LW,3,3,1,0,0,0,-1,0,2,A,Vancouver Giants,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,154,0.0,0.0,0.0
1018757,28067,8344,Sammy,May,34,C,0,0,0,0,4,8,0,0,0,A,Vancouver Giants,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154,0.0,0.0,0.0
1018757,28803,9197,Mazden,Leslie,47,D,0,0,0,1,0,0,-1,0,0,A,Vancouver Giants,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,154,0.0,0.0,0.0
1018758,28762,9131,Ryan,McCleary,6,D,2,2,1,0,0,0,+1,0,0,H,Portland Winterhawks,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,155,0.0,0.0,0.0
1018758,28761,9130,Aidan,Litke,9,LW,3,3,0,1,0,0,+2,0,0,H,Portland Winterhawks,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,155,0.0,0.0,0.0
1018758,28114,8391,Robbie,Fromm-Delorme,11,RW,1,1,0,3,1,3,+2,0,0,H,Portland Winterhawks,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,155,0.0,0.0,0.0
1018758,28317,8638,James,Stefan,13,RW,7,7,1,0,0,0,0,0,0,H,Portland Winterhawks,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155,0.0,0.0,0.0
1018758,28117,8394,Gabe,Klassen,16,C,6,6,0,0,14,22,0,0,0,H,Portland Winterhawks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155,0.0,0.0,0.0
1018758,28318,8639,Kyle,Chyzowski,19,C,2,2,0,1,7,20,+2,0,2,H,Portland Winterhawks,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,155,0.0,0.0,0.0
1018758,28846,9254,Marek,Alscher,26,D,2,2,1,0,0,0,+2,0,4,H,Portland Winterhawks,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,155,0.0,0.0,0.0
1018758,28851,9259,Josh,Zakreski,28,LW,2,2,0,0,0,0,+1,0,2,H,Portland Winterhawks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155,0.0,0.0,0.0
1018758,28324,8645,Ryder,Thompson,43,D,0,0,0,1,0,0,+1,0,0,H,Portland Winterhawks,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,155,0.0,0.0,0.0
1018758,28849,9257,Carter,Sotheran,59,D,0,0,0,0,0,0,0,0,5,H,Portland Winterhawks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155,0.0,0.0,0.0
1018758,28321,8642,Dawson,Pasternak,67,RW,0,0,0,0,0,0,0,0,2,H,Portland Winterhawks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155,0.0,0.0,0.0
1018758,28763,9132,Marcus,Nguyen,72,RW,2,2,1,0,0,0,+1,0,2,H,Portland Winterhawks,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,155,0.0,0.0,0.0
1018758,28760,9129,Luca,Cagnoni,73,D,2,2,0,2,0,0,+1,0,2,H,Portland Winterhawks,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,155,0.0,0.0,0.0
1018758,28815,9213,Luke,Schelter,77,RW,0,0,0,0,0,0,0,0,2,H,Portland Winterhawks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155,0.0,0.0,0.0
1018758,29006,9485,Diego,Buttazzoni,90,C,0,0,0,0,5,8,0,0,0,H,Portland Winterhawks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155,0.0,0.0,0.0
1018758,29258,9758,Alex,Thompson,91,D,0,0,0,0,0,0,+1,0,0,H,Portland Winterhawks,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,155,0.0,0.0,0.0
1018758,28323,8644,Jack,O'Brien,92,C,2,2,1,0,8,15,+1,0,6,H,Portland Winterhawks,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155,0.0,0.0,0.0
1018758,29099,9583,Nicholas,Johnson,93,C,1,1,0,0,0,0,0,0,0,H,Portland Winterhawks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155,0.0,0.0,0.0
1018758,28736,9103,Jeremy,Hanzel,4,D,3,3,0,0,0,0,-1,0,0,A,Seattle Thunderbirds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155,0.0,0.0,0.0
1018758,28980,9459,Hyde,Davidson,5,D,1,1,0,0,0,0,-1,0,0,A,Seattle Thunderbirds,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,155,0.0,0.0,0.0
1018758,28335,8656,Jordan,Gustafson,7,C,1,1,1,0,14,27,-2,0,2,A,Seattle Thunderbirds,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,155,0.0,0.0,0.0
1018758,29125,9618,Bryce,Pickford,8,D,2,2,0,0,0,0,-1,0,0,A,Seattle Thunderbirds,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,155,0.0,0.0,0.0
1018758,28872,9299,Coster,Dunn,9,RW,0,0,0,0,2,8,0,0,5,A,Seattle Thunderbirds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155,0.0,0.0,0.0
1018758,28737,9104,Gabe,Ludwig,11,LW,0,0,0,0,2,3,-1,0,0,A,Seattle Thunderbirds,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,155,0.0,0.0,0.0
1018758,28350,8671,Kevin,Korchinski,14,D,3,3,0,1,0,0,-1,0,6,A,Seattle Thunderbirds,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,155,0.0,0.0,0.0
1018758,28346,8667,Mekai,Sanders,15,RW,2,2,0,0,0,0,-1,0,2,A,Seattle Thunderbirds,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,155,0.0,0.0,0.0
1018758,28336,8657,Sam,Popowich,18,C,0,0,0,0,1,5,-1,0,0,A,Seattle Thunderbirds,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,155,0.0,0.0,0.0
1018758,28871,9298,Ethan,Mittelsteadt,23,LD,1,1,0,0,0,0,0,0,0,A,Seattle Thunderbirds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155,0.0,0.0,0.0
1018758,28334,8655,Reid,Schaefer,24,LW,4,4,0,0,0,0,-1,0,2,A,Seattle Thunderbirds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155,0.0,0.0,0.0
1018758,28469,8812,Nico,Myatovic,26,RW,5,5,0,0,0,0,0,0,0,A,Seattle Thunderbirds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155,0.0,0.0,0.0
1018758,28739,9106,Easton,Kovacs,28,D,0,0,0,0,0,0,-2,0,0,A,Seattle Thunderbirds,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,155,0.0,0.0,0.0
1018758,28705,9056,Sawyer,Mynio,43,D,1,1,0,0,0,0,-1,0,0,A,Seattle Thunderbirds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155,0.0,0.0,0.0
1018758,28145,8423,Lucas,Ciona,47,LW,0,0,0,0,0,0,-1,0,2,A,Seattle Thunderbirds,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,155,0.0,0.0,0.0
1018758,28870,9297,Brayden,Dube,51,RW,0,0,0,0,0,0,0,0,0,A,Seattle Thunderbirds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155,0.0,0.0,0.0
1018758,29134,9631,Gracyn,Sawchyn,59,C,2,2,0,1,14,25,-1,0,6,A,Seattle Thunderbirds,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,155,0.0,0.0,0.0
1018758,27852,8049,Kyle,Crnkovic,61,LW,4,4,0,0,0,0,-1,0,2,A,Seattle Thunderbirds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155,0.0,0.0,0.0
1018759,28090,8367,Nolan,Allan,2,D,2,2,1,1,0,0,-1,0,0,H,Prince Albert Raiders,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,156,0.0,0.0,0.0
1018759,28454,8797,Eric,Johnston,3,D,0,0,0,0,0,0,0,0,0,H,Prince Albert Raiders,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156,0.0,0.0,0.0
1018759,29152,9650,Seth,Tansem,6,D,0,0,0,0,0,0,0,0,0,H,Prince Albert Raiders,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156,0.0,0.0,0.0
1018759,29148,9645,Justice,Christensen,7,D,0,0,0,0,0,0,0,0,0,H,Prince Albert Raiders,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156,0.0,0.0,0.0
