game_number,hits,PP_A2,H_A,player_id,birthdate_year,EV_A1,assists,name,5v5_A2,team_name,EV_A2,position_str,faceoff_attempts,jersey_number,5v5_G,PP_A1,5v5primarypoints,PP_G,EV_G,faceoff_wins,goals,SH_G,GAME_ID,5v5_A1,SH_A1,points,SH_A2,shots,EVprimarypoints,pim,person_id,plusminus,primarypoints
1,0,0.0,H,7447,2004,0.0,0,Liam Steele,0,Salmon Arm Silverbacks,0.0,RD,0,3,0,0.0,0,0.0,0.0,0,0,0.0,11896,0,0.0,0,0.0,0,0.0,2,9513,0,0.0
1,0,0.0,H,7070,2005,0.0,0,Nic Leggett,0,Salmon Arm Silverbacks,0.0,D,0,4,0,0.0,0,0.0,0.0,0,0,0.0,11896,0,0.0,0,0.0,0,0.0,0,9084,0,0.0
1,0,0.0,H,7071,2004,0.0,0,Lynden Hanvold,0,Salmon Arm Silverbacks,0.0,D,0,5,0,0.0,0,0.0,0.0,0,0,0.0,11896,0,0.0,0,0.0,0,0.0,4,9085,0,0.0
1,0,0.0,H,7483,2004,2.0,2,CJ Foley,0,Salmon Arm Silverbacks,0.0,D,0,6,0,0.0,0,0.0,0.0,0,0,0.0,11896,0,0.0,2,0.0,0,2.0,2,9551,0,0.0
1,0,0.0,H,6773,2003,0.0,0,Tristan Allen,0,Salmon Arm Silverbacks,0.0,RD,0,7,0,0.0,0,0.0,0.0,0,0,0.0,11896,0,0.0,0,0.0,0,0.0,0,8776,0,0.0
1,0,0.0,H,7861,2006,0.0,0,Raoul Boilard,0,Salmon Arm Silverbacks,0.0,C,0,10,0,0.0,0,0.0,0.0,0,0,0.0,11896,0,0.0,0,0.0,0,0.0,0,9941,0,0.0
1,0,0.0,H,7757,2004,0.0,0,Casy Laylin,0,Salmon Arm Silverbacks,0.0,RW,0,11,0,0.0,0,0.0,0.0,0,0,0.0,11896,0,0.0,0,0.0,0,0.0,0,9826,0,0.0
1,0,0.0,H,7487,2006,0.0,0,Reid Varkonyi,0,Salmon Arm Silverbacks,0.0,LW,0,12,0,0.0,0,0.0,0.0,0,0,0.0,11896,0,0.0,0,0.0,0,0.0,0,9555,0,0.0
1,0,0.0,H,6507,2003,0.0,0,Mathieu Bourgault,0,Salmon Arm Silverbacks,0.0,LW,0,13,0,0.0,0,0.0,0.0,0,0,0.0,11896,0,0.0,0,0.0,0,0.0,0,8495,0,0.0
1,0,0.0,H,6578,2002,0.0,0,William Lavigne,0,Salmon Arm Silverbacks,0.0,D,0,14,0,0.0,0,0.0,0.0,0,0,0.0,11896,0,0.0,0,0.0,0,0.0,0,8572,0,0.0
1,0,0.0,H,7079,2005,0.0,1,Owen Beckner,0,Salmon Arm Silverbacks,1.0,C,0,18,0,0.0,0,0.0,0.0,0,0,0.0,11896,0,0.0,1,0.0,0,0.0,0,9093,0,0.0
1,0,0.0,H,7493,2004,0.0,0,Hayden Stavroff,0,Salmon Arm Silverbacks,0.0,RW,0,19,0,0.0,0,0.0,0.0,0,0,0.0,11896,0,0.0,0,0.0,0,0.0,0,9561,0,0.0
1,0,0.0,H,7080,2003,0.0,1,Ethan Ullrick,0,Salmon Arm Silverbacks,1.0,RW,0,21,0,0.0,0,0.0,1.0,0,1,0.0,11896,0,0.0,2,0.0,0,1.0,0,9094,0,0.0
1,0,0.0,H,7494,2005,0.0,0,Maddux Martin,0,Salmon Arm Silverbacks,0.0,C,0,22,0,0.0,0,0.0,0.0,0,0,0.0,11896,0,0.0,0,0.0,0,0.0,0,9562,0,0.0
1,0,0.0,H,6840,2004,0.0,0,Nathan Mackie,0,Salmon Arm Silverbacks,0.0,RW,0,24,0,0.0,0,0.0,0.0,0,0,0.0,11896,0,0.0,0,0.0,0,0.0,0,8843,0,0.0
1,0,0.0,H,7485,2003,0.0,0,Ryan Gillespie,0,Salmon Arm Silverbacks,0.0,C,0,25,0,0.0,0,0.0,0.0,0,0,0.0,11896,0,0.0,0,0.0,0,0.0,0,9553,0,0.0
1,0,0.0,H,7081,2003,0.0,0,Isaac Lambert,0,Salmon Arm Silverbacks,0.0,C,0,26,0,0.0,0,0.0,1.0,0,1,0.0,11896,0,0.0,1,0.0,0,1.0,0,9095,0,0.0
1,0,0.0,H,5466,2002,0.0,0,Brandon Santa Juana,0,Salmon Arm Silverbacks,0.0,LW,0,28,0,0.0,0,0.0,0.0,0,0,0.0,11896,0,0.0,0,0.0,0,0.0,0,7371,0,0.0
1,0,0.0,A,7053,2003,0.0,0,Kai Greaves,0,Prince George Spruce Kings,0.0,RD,0,3,0,0.0,0,0.0,0.0,0,0,0.0,11896,0,0.0,0,0.0,0,0.0,0,9067,0,0.0
1,0,0.0,A,5681,2002,0.0,0,Colton Cameron,0,Prince George Spruce Kings,0.0,LD,0,5,0,0.0,0,0.0,0.0,0,0,0.0,11896,0,0.0,0,0.0,0,0.0,0,7592,0,0.0
1,0,0.0,A,6059,2003,0.0,0,Amran Bhabra,0,Prince George Spruce Kings,0.0,RD,0,6,0,0.0,0,0.0,0.0,0,0,0.0,11896,0,0.0,0,0.0,0,0.0,2,7980,0,0.0
1,0,0.0,A,6903,2005,0.0,0,Luke Schraeder,0,Prince George Spruce Kings,0.0,LD,0,8,0,0.0,0,0.0,0.0,0,0,0.0,11896,0,0.0,0,0.0,0,0.0,0,8917,0,0.0
1,0,0.0,A,8050,2003,0.0,0,Hunter Price,0,Prince George Spruce Kings,0.0,RW,0,9,0,0.0,0,0.0,0.0,0,0,0.0,11896,0,0.0,0,0.0,0,0.0,0,10172,0,0.0
1,0,0.0,A,7428,2002,0.0,0,Jake Schneider,0,Prince George Spruce Kings,0.0,RW,0,12,0,0.0,0,0.0,0.0,0,0,0.0,11896,0,0.0,0,0.0,0,0.0,0,9491,0,0.0
1,0,0.0,A,6751,2004,1.0,1,Linden Makow,0,Prince George Spruce Kings,0.0,RW,0,14,0,0.0,0,0.0,0.0,0,0,0.0,11896,0,0.0,1,0.0,0,1.0,0,8753,0,0.0
1,0,0.0,A,6750,2004,0.0,0,Scott Cousins,0,Prince George Spruce Kings,0.0,LW,0,15,0,0.0,0,0.0,0.0,0,0,0.0,11896,0,0.0,0,0.0,0,0.0,2,8752,0,0.0
1,0,0.0,A,7776,2004,0.0,0,Owen Goodbrand,0,Prince George Spruce Kings,0.0,C,0,16,0,0.0,0,0.0,0.0,0,0,0.0,11896,0,0.0,0,0.0,0,0.0,0,9845,0,0.0
1,0,0.0,A,6366,2003,0.0,0,Ty Gagno,0,Prince George Spruce Kings,0.0,C,0,17,0,0.0,0,0.0,0.0,0,0,0.0,11896,0,0.0,0,0.0,0,0.0,0,8301,0,0.0
1,0,0.0,A,6141,2003,0.0,0,Kilian McGregor-Bennett,0,Prince George Spruce Kings,0.0,LW,0,18,0,0.0,0,0.0,0.0,0,0,0.0,11896,0,0.0,0,0.0,0,0.0,0,8063,0,0.0
1,0,0.0,A,6218,2003,0.0,0,Austin Fraser,0,Prince George Spruce Kings,0.0,RW,0,19,0,0.0,0,0.0,0.0,0,0,0.0,11896,0,0.0,0,0.0,0,0.0,0,8144,0,0.0
1,0,0.0,A,6884,2004,0.0,0,Evan Fedele,0,Prince George Spruce Kings,0.0,LW,0,20,0,0.0,0,0.0,0.0,0,0,0.0,11896,0,0.0,0,0.0,0,0.0,0,8898,0,0.0
1,0,0.0,A,7425,2002,0.0,0,Jack Stockfish,0,Prince George Spruce Kings,0.0,RW,0,22,0,0.0,0,0.0,0.0,0,0,0.0,11896,0,0.0,0,0.0,0,0.0,2,9488,0,0.0
1,0,0.0,A,6283,2003,0.0,0,Ben LeFranc,0,Prince George Spruce Kings,0.0,RD,0,23,0,0.0,0,0.0,0.0,0,0,0.0,11896,0,0.0,0,0.0,0,0.0,0,8218,0,0.0
1,0,0.0,A,7429,2002,0.0,0,Charlie Banquier,0,Prince George Spruce Kings,0.0,RD,0,24,0,0.0,0,0.0,0.0,0,0,0.0,11896,0,0.0,0,0.0,0,0.0,0,9492,0,0.0
1,0,0.0,A,5514,2002,0.0,0,John Herrington,0,Prince George Spruce Kings,0.0,C,0,26,0,0.0,0,0.0,1.0,0,1,0.0,11896,0,0.0,1,0.0,0,1.0,2,7422,0,0.0
1,0,0.0,A,6888,2005,0.0,0,Brayden Skogstad,0,Prince George Spruce Kings,0.0,RW,0,27,0,0.0,0,0.0,0.0,0,0,0.0,11896,0,0.0,0,0.0,0,0.0,0,8902,0,0.0
2,0,0.0,H,7743,2004,0.0,0,Jack Henry,0,Cranbrook Bucks,0.0,RD,0,2,0,0.0,0,0.0,0.0,0,0,0.0,11897,0,0.0,0,0.0,0,0.0,0,9812,0,0.0
2,0,0.0,H,6941,2003,0.0,0,Carsyn Good,0,Cranbrook Bucks,0.0,LD,0,3,0,0.0,0,0.0,1.0,0,1,0.0,11897,0,0.0,1,0.0,0,1.0,0,8955,0,0.0
2,0,0.0,H,7016,2004,0.0,0,Markus Yim,0,Cranbrook Bucks,0.0,LD,0,4,0,0.0,0,0.0,0.0,0,0,0.0,11897,0,0.0,0,0.0,0,0.0,0,9030,0,0.0
2,0,0.0,H,5800,2002,0.0,0,Rhys Bentham,0,Cranbrook Bucks,0.0,LD,0,5,0,0.0,0,0.0,0.0,0,0,0.0,11897,0,0.0,0,0.0,0,0.0,0,7716,0,0.0
2,0,0.0,H,6556,2002,0.0,0,Bauer Morrissey,0,Cranbrook Bucks,0.0,LD,0,6,0,0.0,0,0.0,0.0,0,0,0.0,11897,0,0.0,0,0.0,0,0.0,0,8549,0,0.0
2,0,0.0,H,7748,2003,0.0,0,Jack Silich,0,Cranbrook Bucks,0.0,RW,0,8,0,0.0,0,0.0,0.0,0,0,0.0,11897,0,0.0,0,0.0,0,0.0,0,9817,0,0.0
2,0,0.0,H,7750,2003,0.0,0,Cooper Boulanger,0,Cranbrook Bucks,0.0,C,0,9,0,0.0,0,0.0,1.0,0,1,0.0,11897,0,0.0,1,0.0,0,1.0,0,9819,0,0.0
2,0,0.0,H,6396,2003,0.0,1,Noah Quinn,0,Cranbrook Bucks,1.0,C,0,10,0,0.0,0,0.0,0.0,0,0,0.0,11897,0,0.0,1,0.0,0,0.0,0,8331,0,0.0
2,0,0.0,H,7949,2004,0.0,0,Nick Peluso,0,Cranbrook Bucks,0.0,RW,0,14,0,0.0,0,0.0,0.0,0,0,0.0,11897,0,0.0,0,0.0,0,0.0,0,10059,0,0.0
2,0,0.0,H,6846,2003,1.0,1,Kellan Hjartarson,0,Cranbrook Bucks,0.0,LW,0,16,0,0.0,0,0.0,0.0,0,0,0.0,11897,0,0.0,1,0.0,0,1.0,4,8858,0,0.0
2,0,0.0,H,6627,2002,0.0,0,Cameron Kungle,0,Cranbrook Bucks,0.0,LD,0,17,0,0.0,0,0.0,0.0,0,0,0.0,11897,0,0.0,0,0.0,0,0.0,0,8621,0,0.0
2,0,0.0,H,7403,2006,0.0,0,Jaxon Fuder,0,Cranbrook Bucks,0.0,LW,0,18,0,0.0,0,0.0,0.0,0,0,0.0,11897,0,0.0,0,0.0,0,0.0,0,9456,0,0.0
2,0,0.0,H,6923,2002,0.0,0,Jeremy Tremblay,0,Cranbrook Bucks,0.0,RW,0,19,0,0.0,0,0.0,0.0,0,0,0.0,11897,0,0.0,0,0.0,0,0.0,0,8937,0,0.0
2,0,0.0,H,6940,2005,0.0,0,Luke Pfoh,0,Cranbrook Bucks,0.0,LW,0,20,0,0.0,0,0.0,0.0,0,0,0.0,11897,0,0.0,0,0.0,0,0.0,2,8954,0,0.0
2,0,0.0,H,7747,2004,0.0,0,Julian Frias,0,Cranbrook Bucks,0.0,RW,0,21,0,0.0,0,0.0,0.0,0,0,0.0,11897,0,0.0,0,0.0,0,0.0,0,9816,0,0.0
2,0,0.0,H,7397,2004,0.0,0,Blake Cotton,0,Cranbrook Bucks,0.0,RW,0,22,0,0.0,0,0.0,0.0,0,0,0.0,11897,0,0.0,0,0.0,0,0.0,0,9450,0,0.0
2,0,0.0,H,6843,2003,1.0,1,Jaden Fodchuk,0,Cranbrook Bucks,0.0,C,0,25,0,0.0,0,0.0,0.0,0,0,0.0,11897,0,0.0,1,0.0,0,1.0,0,8854,0,0.0
2,0,0.0,H,7746,2004,0.0,0,Donovan Frias,0,Cranbrook Bucks,0.0,C,0,26,0,0.0,0,0.0,1.0,0,1,0.0,11897,0,0.0,1,0.0,0,1.0,0,9815,0,0.0
2,0,0.0,H,7314,2004,0.0,0,Bryce Sookro,0,Cranbrook Bucks,0.0,RD,0,27,0,0.0,0,0.0,0.0,0,0,0.0,11897,0,0.0,0,0.0,0,0.0,0,9351,0,0.0
2,0,0.0,A,6769,2004,0.0,0,David Hejduk,0,Wenatchee Wild,0.0,RD,0,2,0,0.0,0,0.0,0.0,0,0,0.0,11897,0,0.0,0,0.0,0,0.0,0,8772,0,0.0
2,0,0.0,A,7769,2002,0.0,0,Luke Weilandt,0,Wenatchee Wild,0.0,RW,0,5,0,0.0,0,0.0,0.0,0,0,0.0,11897,0,0.0,0,0.0,0,0.0,2,9838,0,0.0
2,0,0.0,A,7511,2003,0.0,0,Dane Westen,0,Wenatchee Wild,0.0,RD,0,6,0,0.0,0,0.0,0.0,0,0,0.0,11897,0,0.0,0,0.0,0,0.0,0,9579,0,0.0
2,0,0.0,A,7251,2003,1.0,1,Ean Somoza,0,Wenatchee Wild,0.0,C,0,8,0,0.0,0,0.0,0.0,0,0,0.0,11897,0,0.0,1,0.0,0,1.0,2,9285,0,0.0
2,0,0.0,A,7980,2004,0.0,0,Micah Berger,0,Wenatchee Wild,0.0,LW,0,9,0,0.0,0,0.0,0.0,0,0,0.0,11897,0,0.0,0,0.0,0,0.0,0,10097,0,0.0
2,0,0.0,A,8021,2003,0.0,0,Arvega Hovsepyan,0,Wenatchee Wild,0.0,F,0,11,0,0.0,0,0.0,0.0,0,0,0.0,11897,0,0.0,0,0.0,0,0.0,0,10142,0,0.0
2,0,0.0,A,7252,2003,0.0,0,Mario Gasparini,0,Wenatchee Wild,0.0,LD,0,12,0,0.0,0,0.0,0.0,0,0,0.0,11897,0,0.0,0,0.0,0,0.0,0,9286,0,0.0
2,0,0.0,A,6371,2004,0.0,0,Cade Littler,0,Wenatchee Wild,0.0,C,0,15,0,0.0,0,0.0,0.0,0,0,0.0,11897,0,0.0,0,0.0,0,0.0,0,8306,0,0.0
2,0,0.0,A,7768,2004,0.0,0,Michael Valdez,0,Wenatchee Wild,0.0,LW,0,16,0,0.0,0,0.0,0.0,0,0,0.0,11897,0,0.0,0,0.0,0,0.0,0,9837,0,0.0
2,0,0.0,A,7942,2005,0.0,0,Christian Kim,0,Wenatchee Wild,0.0,RW,0,18,0,0.0,0,0.0,0.0,0,0,0.0,11897,0,0.0,0,0.0,0,0.0,0,10051,0,0.0
2,0,0.0,A,7762,2005,0.0,0,Alexios Georgaklis,0,Wenatchee Wild,0.0,C,0,19,0,0.0,0,0.0,0.0,0,0,0.0,11897,0,0.0,0,0.0,0,0.0,0,9831,0,0.0
2,0,0.0,A,7761,2004,0.0,0,Jackson Ebbott,0,Wenatchee Wild,0.0,LW,0,20,0,0.0,0,0.0,0.0,0,0,0.0,11897,0,0.0,0,0.0,0,0.0,0,9830,0,0.0
2,0,0.0,A,7767,2004,0.0,0,Jason Stefanek,0,Wenatchee Wild,0.0,RW,0,21,0,0.0,0,0.0,0.0,0,0,0.0,11897,0,0.0,0,0.0,0,0.0,0,9836,0,0.0
2,0,0.0,A,7765,2004,0.0,0,Lucas Marshall,0,Wenatchee Wild,0.0,LD,0,23,0,0.0,0,0.0,0.0,0,0,0.0,11897,0,0.0,0,0.0,0,0.0,2,9834,0,0.0
2,0,0.0,A,7766,2005,0.0,0,Lukas McCloskey,0,Wenatchee Wild,0.0,RD,0,25,0,0.0,0,0.0,0.0,0,0,0.0,11897,0,0.0,0,0.0,0,0.0,0,9835,0,0.0
2,0,0.0,A,7360,2003,0.0,0,Parker Murray,0,Wenatchee Wild,0.0,LW,0,26,0,0.0,0,0.0,1.0,0,1,0.0,11897,0,0.0,1,0.0,0,1.0,0,9399,0,0.0
2,0,0.0,A,7175,2002,0.0,1,Garrett Szydlowski,0,Wenatchee Wild,1.0,RW,0,27,0,0.0,0,0.0,0.0,0,0,0.0,11897,0,0.0,1,0.0,0,0.0,0,9192,0,0.0
2,0,0.0,A,7165,2002,0.0,0,Travis Bohnet,0,Wenatchee Wild,0.0,LD,0,29,0,0.0,0,0.0,0.0,0,0,0.0,11897,0,0.0,0,0.0,0,0.0,2,9182,0,0.0
3,0,0.0,H,6798,2004,0.0,1,Emanuelson Charbonneau,0,Alberni Valley Bulldogs,1.0,RD,0,3,0,0.0,0,0.0,0.0,0,0,0.0,11898,0,0.0,1,0.0,0,0.0,0,8801,0,0.0
3,0,0.0,H,7154,2004,0.0,0,Mason Croucher,0,Alberni Valley Bulldogs,0.0,D,0,6,0,0.0,0,0.0,0.0,0,0,0.0,11898,0,0.0,0,0.0,0,0.0,0,9170,0,0.0
3,0,0.0,H,7853,2005,1.0,1,Jax Wismer,0,Alberni Valley Bulldogs,0.0,LD,0,8,0,0.0,0,0.0,1.0,0,1,0.0,11898,0,0.0,2,0.0,0,2.0,0,9930,0,2.0
3,0,0.0,H,6625,2004,0.0,0,Ethan Bono,0,Alberni Valley Bulldogs,0.0,C,0,9,0,0.0,0,0.0,0.0,0,0,0.0,11898,0,0.0,0,0.0,0,0.0,0,8619,0,0.0
3,0,0.0,H,7163,2002,0.0,0,Logan Holm,0,Alberni Valley Bulldogs,0.0,LD,0,10,0,0.0,0,0.0,0.0,0,0,0.0,11898,0,0.0,0,0.0,0,0.0,2,9179,0,0.0
3,0,0.0,H,6998,2004,1.0,1,Zeke Nicholson,0,Alberni Valley Bulldogs,0.0,LW,0,11,0,0.0,0,0.0,0.0,0,0,0.0,11898,0,0.0,1,0.0,0,1.0,0,9012,0,1.0
3,0,0.0,H,7781,2004,1.0,1,Matt Kursonis,0,Alberni Valley Bulldogs,0.0,LW,0,12,0,0.0,0,0.0,0.0,0,0,0.0,11898,0,0.0,1,0.0,0,1.0,0,9850,0,1.0
3,0,0.0,H,5614,2002,0.0,2,Brandon Buhr,0,Alberni Valley Bulldogs,1.0,F,0,13,0,0.0,0,0.0,0.0,0,0,0.0,11898,0,1.0,2,0.0,0,0.0,0,7524,0,1.0
3,0,0.0,H,7884,2004,1.0,1,Dakota MacIntosh,0,Alberni Valley Bulldogs,0.0,F,0,14,0,0.0,0,0.0,1.0,0,1,0.0,11898,0,0.0,2,0.0,0,2.0,2,9964,0,2.0
3,0,0.0,H,6518,2002,0.0,0,David Sacco,0,Alberni Valley Bulldogs,0.0,F,0,16,0,0.0,0,0.0,0.0,0,1,1.0,11898,0,0.0,1,0.0,0,0.0,0,8506,0,1.0
3,0,0.0,H,7085,2004,0.0,1,Owen Desilets,0,Alberni Valley Bulldogs,1.0,D,0,17,0,0.0,0,0.0,1.0,0,1,0.0,11898,0,0.0,2,0.0,0,1.0,0,9100,0,1.0
3,0,0.0,H,6251,2003,0.0,0,Braden Blace,0,Alberni Valley Bulldogs,0.0,RD,0,20,0,0.0,0,0.0,0.0,0,0,0.0,11898,0,0.0,0,0.0,0,0.0,0,8185,0,0.0
3,0,0.0,H,7856,2004,0.0,0,Cam VanSickle,0,Alberni Valley Bulldogs,0.0,LW,0,21,0,0.0,0,0.0,0.0,0,0,0.0,11898,0,0.0,0,0.0,0,0.0,0,9933,0,0.0
3,0,0.0,H,7381,2004,0.0,0,Matthew Maltais,0,Alberni Valley Bulldogs,0.0,LW,0,22,0,0.0,0,0.0,1.0,0,1,0.0,11898,0,0.0,1,0.0,0,1.0,0,9420,0,1.0
3,0,0.0,H,7857,2002,1.0,1,AJ Vasko,0,Alberni Valley Bulldogs,0.0,C,0,24,0,0.0,0,0.0,0.0,0,0,0.0,11898,0,0.0,1,0.0,0,1.0,0,9934,0,1.0
3,0,0.0,H,7782,2004,0.0,2,Will Elger,0,Alberni Valley Bulldogs,2.0,RW,0,25,0,0.0,0,0.0,0.0,0,0,0.0,11898,0,0.0,2,0.0,0,0.0,0,9851,0,0.0
3,0,0.0,H,7266,2004,0.0,0,Mason Windsor,0,Alberni Valley Bulldogs,0.0,F,0,26,0,0.0,0,0.0,0.0,0,0,0.0,11898,0,0.0,0,0.0,0,0.0,0,9301,0,0.0
3,0,0.0,H,6028,2002,0.0,1,Chase Klassen,0,Alberni Valley Bulldogs,1.0,RW,0,27,0,0.0,0,0.0,0.0,0,0,0.0,11898,0,0.0,1,0.0,0,0.0,2,7949,0,0.0
3,0,0.0,H,7551,2003,1.0,1,Nicholas Beneteau,0,Alberni Valley Bulldogs,0.0,C,0,29,0,0.0,0,0.0,2.0,0,2,0.0,11898,0,0.0,3,0.0,0,3.0,4,9619,0,3.0
3,0,0.0,A,7261,2004,0.0,1,Nathan King,0,Victoria Grizzlies,0.0,D,0,2,0,1.0,0,1.0,0.0,0,1,0.0,11898,0,0.0,2,0.0,0,0.0,2,9296,0,2.0
3,0,0.0,A,7649,2004,0.0,1,Tim Busconi,0,Victoria Grizzlies,1.0,D,0,7,0,0.0,0,0.0,0.0,0,0,0.0,11898,0,0.0,1,0.0,0,0.0,0,9718,0,0.0
3,0,0.0,A,6954,2004,0.0,0,Ryan Watt,0,Victoria Grizzlies,0.0,F,0,9,0,0.0,0,0.0,0.0,0,0,0.0,11898,0,0.0,0,0.0,0,0.0,0,8968,0,0.0
3,0,0.0,A,6368,2002,0.0,0,Noah Leibl,0,Victoria Grizzlies,0.0,RW,0,12,0,0.0,0,0.0,0.0,0,0,0.0,11898,0,0.0,0,0.0,0,0.0,0,8303,0,0.0
3,0,0.0,A,6583,2002,1.0,1,Devon deVries,0,Victoria Grizzlies,0.0,RW,0,13,0,0.0,0,0.0,1.0,0,1,0.0,11898,0,0.0,2,0.0,0,2.0,0,8577,0,2.0
3,0,0.0,A,7787,2004,0.0,0,Reegan Hiscock,0,Victoria Grizzlies,0.0,LW,0,17,0,0.0,0,0.0,0.0,0,0,0.0,11898,0,0.0,0,0.0,0,0.0,0,9856,0,0.0
3,0,0.0,A,7044,2003,1.0,1,Eli Barnett,0,Victoria Grizzlies,0.0,RD,0,20,0,0.0,0,0.0,0.0,0,0,0.0,11898,0,0.0,1,0.0,0,1.0,0,9058,0,1.0
3,0,1.0,A,7789,2003,0.0,1,Anthony Carone,0,Victoria Grizzlies,0.0,RW,0,21,0,0.0,0,0.0,0.0,0,0,0.0,11898,0,0.0,1,0.0,0,0.0,0,9858,0,0.0
3,0,0.0,A,7037,2002,0.0,0,Jack Gorton,0,Victoria Grizzlies,0.0,RW,0,24,0,0.0,0,0.0,1.0,0,1,0.0,11898,0,0.0,1,0.0,0,1.0,0,9051,0,1.0
3,0,0.0,A,8153,2004,0.0,0,Jacob Hufty,0,Victoria Grizzlies,0.0,F,0,25,0,0.0,0,0.0,0.0,0,0,0.0,11898,0,0.0,0,0.0,0,0.0,0,10277,0,0.0
3,0,0.0,A,6277,2003,0.0,0,Luc Pelletier,0,Victoria Grizzlies,0.0,LW,0,26,0,0.0,0,0.0,0.0,0,0,0.0,11898,0,0.0,0,0.0,0,0.0,0,8212,0,0.0
3,0,0.0,A,5888,2003,0.0,0,Tyler Waram,0,Victoria Grizzlies,0.0,RD,0,27,0,0.0,0,0.0,0.0,0,0,0.0,11898,0,0.0,0,0.0,0,0.0,2,7809,0,0.0
3,0,0.0,A,6215,2002,0.0,0,Owen Bohn,0,Victoria Grizzlies,0.0,LW,0,29,0,0.0,0,1.0,1.0,0,2,0.0,11898,0,0.0,2,0.0,0,1.0,0,8141,0,2.0
3,0,0.0,A,7819,2002,0.0,0,Olivier Picard,0,Victoria Grizzlies,0.0,F,0,72,0,0.0,0,0.0,0.0,0,0,0.0,11898,0,0.0,0,0.0,0,0.0,0,9896,0,0.0
3,0,0.0,A,7047,2003,0.0,0,Justin Gibson,0,Victoria Grizzlies,0.0,LD,0,77,0,0.0,0,0.0,0.0,0,0,0.0,11898,0,0.0,0,0.0,0,0.0,0,9061,0,0.0
3,0,0.0,A,7650,2004,0.0,0,Masen Culley,0,Victoria Grizzlies,0.0,D,0,81,0,0.0,0,0.0,0.0,0,0,0.0,11898,0,0.0,0,0.0,0,0.0,0,9719,0,0.0
3,0,0.0,A,7237,2005,0.0,1,Hoyt Stanley,0,Victoria Grizzlies,0.0,D,0,88,0,1.0,0,0.0,0.0,0,0,0.0,11898,0,0.0,1,0.0,0,0.0,0,9254,0,1.0
3,0,0.0,A,6671,2004,0.0,0,Jacksenn Hungle,0,Victoria Grizzlies,0.0,LW,0,91,0,0.0,0,0.0,0.0,0,0,0.0,11898,0,0.0,0,0.0,0,0.0,0,8665,0,0.0
4,0,0.0,H,7460,2004,0.0,0,Jason Gallucci,0,Coquitlam Express,0.0,LD,0,2,0,0.0,0,0.0,0.0,0,0,0.0,11899,0,0.0,0,0.0,0,0.0,2,9526,0,0.0
4,0,0.0,H,7459,2003,0.0,0,Michael Rubin,0,Coquitlam Express,0.0,RD,0,4,0,0.0,0,0.0,0.0,0,0,0.0,11899,0,0.0,0,0.0,0,0.0,0,9525,0,0.0
4,0,0.0,H,6609,2004,0.0,0,Tait Ross,0,Coquitlam Express,0.0,D,0,7,0,0.0,0,0.0,0.0,0,0,0.0,11899,0,0.0,0,0.0,0,0.0,0,8603,0,0.0
4,0,0.0,H,6922,2003,0.0,0,Ray Hamlin,0,Coquitlam Express,0.0,C,0,9,0,0.0,0,0.0,0.0,0,0,0.0,11899,0,0.0,0,0.0,0,0.0,2,8936,0,0.0
4,0,0.0,H,6877,2003,0.0,0,Luke Vardy,0,Coquitlam Express,0.0,RD,0,10,0,0.0,0,0.0,0.0,0,0,0.0,11899,0,0.0,0,0.0,0,0.0,0,8891,0,0.0
4,0,0.0,H,6920,2003,1.0,1,Tyler Kopff,0,Coquitlam Express,0.0,LW,0,11,0,0.0,0,0.0,0.0,0,0,0.0,11899,0,0.0,1,0.0,0,1.0,0,8934,0,0.0
4,0,0.0,H,6447,2003,0.0,0,Liam Tanner,0,Coquitlam Express,0.0,F,0,12,0,0.0,0,0.0,0.0,0,0,0.0,11899,0,0.0,0,0.0,0,0.0,0,8385,0,0.0
4,0,0.0,H,6993,2004,0.0,0,Mirko Buttazzoni,0,Coquitlam Express,0.0,LW,0,13,0,0.0,0,0.0,0.0,0,0,0.0,11899,0,0.0,0,0.0,0,0.0,2,9007,0,0.0
4,0,0.0,H,7307,2002,0.0,0,Mateo Dixon,0,Coquitlam Express,0.0,C,0,17,0,0.0,0,0.0,0.0,0,0,0.0,11899,0,0.0,0,0.0,0,0.0,0,9344,0,0.0
4,0,0.0,H,6796,2003,0.0,0,Evan Brown,0,Coquitlam Express,0.0,F,0,18,0,0.0,0,0.0,1.0,0,1,0.0,11899,0,0.0,1,0.0,0,1.0,0,8799,0,0.0
4,0,0.0,H,7031,2005,0.0,0,Ethan Rosenoff,0,Coquitlam Express,0.0,F,0,20,0,0.0,0,0.0,0.0,0,0,0.0,11899,0,0.0,0,0.0,0,0.0,0,9045,0,0.0
4,0,0.0,H,6312,2002,0.0,1,Cameron Moger,0,Coquitlam Express,1.0,LD,0,21,0,0.0,0,0.0,0.0,0,0,0.0,11899,0,0.0,1,0.0,0,0.0,2,8247,0,0.0
4,0,0.0,H,7462,2004,0.0,0,Drew Garzone,0,Coquitlam Express,0.0,C,0,26,0,0.0,0,0.0,0.0,0,0,0.0,11899,0,0.0,0,0.0,0,0.0,0,9528,0,0.0
4,0,0.0,H,8058,2003,0.0,0,Blake Setter,0,Coquitlam Express,0.0,F,0,28,0,0.0,0,0.0,0.0,0,0,0.0,11899,0,0.0,0,0.0,0,0.0,0,10180,0,0.0
