GAME_ID,game_number,H_A,team_name,player_id,person_id,name,birth_date,birthdate_year,OA,jersey_number,position_str,shots,goals,assists,points,primarypoints,5v5primarypoints,EVprimarypoints,plusminus,hits,pim,5v5_G,5v5_A1,5v5_A2,EV_G,EV_A1,EV_A2,PP_G,PP_A1,PP_A2,SH_G,SH_A1,SH_A2,5v5_GF,5v5_GA,5v5_GF%,faceoff_wins,faceoff_attempts
1020262,1,A,Regina Pats,28191,8469,Keagan Slaney,2003-04-10,2003,OA,23,RD,1,0,0,0,0.0,0.0,0.0,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0
1020262,1,A,Regina Pats,28294,8614,Zane Rowan,2004-05-27,2004,0,25,LW,1,0,0,0,0.0,0.0,0.0,-1,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,4
1020262,1,A,Regina Pats,28860,9274,Borya Valis,2004-04-08,2004,0,27,RW,5,0,1,1,1.0,1.0,1.0,0,0,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.5,0,0
1020262,1,A,Regina Pats,29217,9716,Cole Temple,2007-03-20,2007,0,28,C,2,1,1,2,1.0,0.0,0.0,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2,2
1020262,1,A,Regina Pats,29303,9808,Ty Plaisier,2005-04-23,2005,0,32,D,1,0,0,0,0.0,0.0,0.0,-1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0
1020262,1,A,Regina Pats,28521,8872,Matteo Michels,2005-06-29,2005,0,34,C,3,2,0,2,2.0,1.0,1.0,1,0,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.5,4,11
1020262,1,A,Regina Pats,28861,9275,Brayden Barnett,2004-08-05,2004,0,38,C,0,0,0,0,0.0,0.0,0.0,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0
1020262,1,A,Regina Pats,28290,8610,Parker Berge,2003-01-13,2003,OA,40,D,4,1,2,3,2.0,2.0,2.0,1,0,2,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.5,0,0
1020262,1,A,Regina Pats,29087,9571,Corbin Vaughan,2006-01-10,2006,0,41,LD,2,0,0,0,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.75,0,0
1020262,1,A,Regina Pats,28923,9365,Zackary Shantz,2005-09-09,2005,0,42,C,0,0,0,0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4,10
1020262,1,A,Regina Pats,28816,9215,Tanner Howe,2005-11-28,2005,0,43,LW,0,0,2,2,1.0,0.0,1.0,1,0,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.5,1,6
1020262,1,A,Regina Pats,28293,8613,Layton Feist,2004-01-26,2004,0,44,D,2,1,0,1,1.0,1.0,1.0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0,0
1020262,1,A,Regina Pats,29086,9570,Jaxsin Vaughan,2006-01-10,2006,0,51,RW,3,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,1
1020262,1,A,Regina Pats,28750,9119,Braxton Whitehead,2004-06-09,2004,0,52,C,4,1,2,3,2.0,0.0,1.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.3333333333333333,13,25
1020262,1,A,Regina Pats,28776,9146,Sam Oremba,2005-01-19,2005,0,55,LW,3,0,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0,0
1020263,2,H,Calgary Hitmen,29110,9599,Dax Williams,2005-09-28,2005,0,2,LD,0,0,0,0,0.0,0.0,0.0,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0
1020263,2,H,Calgary Hitmen,29484,10057,Aleksey Chichkin,2005-07-21,2005,0,8,LD,0,0,0,0,0.0,0.0,0.0,0,0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0,0
1020263,2,H,Calgary Hitmen,29480,10053,Reese Hamilton,2007-03-26,2007,0,9,LD,2,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0
1020263,2,H,Calgary Hitmen,29483,10056,Keets Fawcett,2006-02-23,2006,0,10,C,1,0,0,0,0.0,0.0,0.0,-2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0
1020263,2,H,Calgary Hitmen,28927,9369,Matteo Danis,2005-03-27,2005,0,11,LW,2,0,0,0,0.0,0.0,0.0,-3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,3
1020263,2,H,Calgary Hitmen,29243,9743,Tomis Marinkovic,2004-02-15,2004,0,14,C,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,10,20
1020263,2,H,Calgary Hitmen,29058,9539,Maxim Muranov,2004-06-02,2004,0,15,LW,2,0,0,0,0.0,0.0,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,1
1020263,2,H,Calgary Hitmen,29129,9623,Carson Wetsch,2006-05-04,2006,0,16,RW,2,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,1
1020263,2,H,Calgary Hitmen,28929,9371,David Adaszynski,2005-05-25,2005,0,17,LW,3,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,16,24
1020263,2,H,Calgary Hitmen,29095,9579,Ethan Moore,2005-02-23,2005,0,18,RW,1,0,0,0,0.0,0.0,0.0,-1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7,12
1020263,2,H,Calgary Hitmen,28429,8750,Grayden Siepmann,2004-05-26,2004,0,21,RD,3,0,0,0,0.0,0.0,0.0,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0
1020263,2,H,Calgary Hitmen,29345,9903,Benjamin Kindel,2007-04-04,2007,0,23,C,3,1,0,1,0.0,1.0,1.0,-1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3,6
1020263,2,H,Calgary Hitmen,28796,9188,Carter MacAdams,2004-03-07,2004,0,24,LW,4,0,0,0,0.0,0.0,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0
1020263,2,H,Calgary Hitmen,28930,9372,Carter Yakemchuk,2005-09-29,2005,0,26,RD,3,0,0,0,0.0,0.0,0.0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0
1020263,2,H,Calgary Hitmen,28368,8689,Jason Spizawka,2004-01-16,2004,0,27,LD,0,0,0,0,0.0,0.0,0.0,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0
1020263,2,H,Calgary Hitmen,29330,9887,Sawyer Mayes,2007-01-08,2007,0,28,C,3,0,1,1,0.0,1.0,1.0,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2,4
