GAME_ID,game_number,H_A,team_name,player_id,person_id,name,birth_date,birthdate_year,OA,jersey_number,position_str,shots,goals,assists,points,primarypoints,5v5primarypoints,EVprimarypoints,plusminus,hits,pim,5v5_G,5v5_A1,5v5_A2,EV_G,EV_A1,EV_A2,PP_G,PP_A1,PP_A2,SH_G,SH_A1,SH_A2,5v5_GF,5v5_GA,5v5_GF%,faceoff_wins,faceoff_attempts
1020225,10,A,Prince George Cougars,29041,9520,Tyson Buczkowski,2006-01-27,2006,0,25,D,3,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0,0
1020225,10,A,Prince George Cougars,29271,9771,Jett Lajoie,2007-02-05,2007,0,26,LW,0,0,0,0,0.0,0.0,0.0,-1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.3333333333333333,0,0
1020225,10,A,Prince George Cougars,29472,10045,Nicholas McLennan,2006-04-24,2006,0,28,RW,2,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,1
1020225,10,A,Prince George Cougars,29476,10049,Dermot Johnston,2008-05-04,2008,0,29,D,2,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.5,0,0
1020225,10,A,Prince George Cougars,29272,9772,Terik Parascak,2006-05-28,2006,0,32,RW,6,1,1,2,0.0,1.0,1.0,-1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.3333333333333333,0,1
1020225,10,A,Prince George Cougars,29273,9773,Leith Hunter,2007-04-03,2007,0,38,D,2,0,0,0,0.0,0.0,0.0,-3,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,0
1020226,11,H,Portland Winterhawks,28847,9255,Josh Mori,2004-03-27,2004,0,2,D,6,0,0,0,0.0,0.0,0.0,+1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0
1020226,11,H,Portland Winterhawks,29529,10119,Cohen Massey,2006-07-06,2006,0,4,D,1,0,0,0,0.0,0.0,0.0,-2,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0
1020226,11,H,Portland Winterhawks,29530,10120,Kayd Ruedig,2007-07-07,2007,0,7,D,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0
1020226,11,H,Portland Winterhawks,29324,9878,Braeden Jockims,2005-05-22,2005,0,8,RW,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,2
1020226,11,H,Portland Winterhawks,29526,10116,Jordan Duguay,2008-02-16,2008,0,9,C,0,0,0,0,0.0,0.0,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5,9
1020226,11,H,Portland Winterhawks,29540,10135,Owen Chapman,2008-02-12,2008,0,11,C,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0
1020226,11,H,Portland Winterhawks,29029,9508,Cole Cairns,2006-06-01,2006,0,12,RW,0,0,0,0,0.0,0.0,0.0,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0
1020226,11,H,Portland Winterhawks,28848,9256,Rhett Ravndahl,2005-02-26,2005,0,14,D,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0
1020226,11,H,Portland Winterhawks,29254,9754,Carsyn Dyck,2006-04-13,2006,0,17,LW,2,0,0,0,0.0,0.0,0.0,+1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1
1020226,11,H,Portland Winterhawks,29253,9753,Kyle McDonough,2007-02-16,2007,0,18,C,4,0,0,0,0.0,0.0,0.0,-1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7,13
1020226,11,H,Portland Winterhawks,29531,10121,Griffin Darby,2008-09-26,2008,0,22,D,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0
1020226,11,H,Portland Winterhawks,28851,9259,Josh Zakreski,2005-12-17,2005,0,28,LW,6,1,0,1,0.0,1.0,1.0,+1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,2
1020226,11,H,Portland Winterhawks,29256,9756,Hudson Darby,2006-12-01,2006,0,29,RW,1,0,0,0,0.0,0.0,0.0,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,8
1020226,11,H,Portland Winterhawks,29118,9610,Tyson Yaremko,2005-08-08,2005,0,39,LW,1,0,0,0,0.0,0.0,0.0,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2
1020226,11,H,Portland Winterhawks,28763,9132,Marcus Nguyen,2004-08-02,2004,0,72,RW,8,0,1,1,0.0,0.0,0.0,-1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0
1020226,11,H,Portland Winterhawks,29006,9485,Diego Buttazzoni,2006-01-13,2006,0,90,C,7,0,2,2,0.0,1.0,1.0,+1,0,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,10,20
1020226,11,H,Portland Winterhawks,29258,9758,Alex Thompson,2006-01-16,2006,0,91,D,1,0,1,1,0.0,0.0,0.0,-1,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.3333333333333333,0,0
1020226,11,H,Portland Winterhawks,29099,9583,Nicholas Johnson,2005-01-20,2005,0,93,C,6,1,0,1,0.0,0.0,0.0,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,5
1020226,11,A,Spokane Chiefs,28793,9185,Jaren Brinson,2004-05-08,2004,0,2,D,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0
1020226,11,A,Spokane Chiefs,28854,9262,Brayden Crampton,2004-05-02,2004,0,3,D,0,0,1,1,0.0,0.0,0.0,0,0,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0,0
1020226,11,A,Spokane Chiefs,29106,9593,Nathan Mayes,2006-06-10,2006,0,5,D,0,0,0,0,0.0,0.0,0.0,+1,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0
1020226,11,A,Spokane Chiefs,29339,9897,Owen Schoettler,2007-01-23,2007,0,7,D,3,1,1,2,0.0,1.0,1.0,+1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0
1020226,11,A,Spokane Chiefs,28784,9157,Ty Cheveldayoff,2003-05-14,2003,OA,11,LW,2,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,4
1020226,11,A,Spokane Chiefs,29460,10033,Cohen Harris,2008-07-05,2008,0,12,RW,1,0,1,1,0.0,0.0,0.0,0,0,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0,0
1020226,11,A,Spokane Chiefs,29461,10034,Brody Gillespie,2008-02-16,2008,0,15,C,2,0,0,0,0.0,0.0,0.0,+1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2,7
1020226,11,A,Spokane Chiefs,29466,10039,Lukáš Král,2003-02-03,2003,OA,16,LW,0,0,0,0,0.0,0.0,0.0,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1
1020226,11,A,Spokane Chiefs,29101,9588,Will McIsaac,2006-05-26,2006,0,18,D,2,0,0,0,0.0,0.0,0.0,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1
1020226,11,A,Spokane Chiefs,29277,9777,Owen Martin,2007-05-11,2007,0,21,C,3,0,0,0,0.0,0.0,0.0,-1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6,12
1020226,11,A,Spokane Chiefs,29278,9778,Cole Wadsworth,2006-02-27,2006,0,22,LW,2,0,0,0,0.0,0.0,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,2
1020226,11,A,Spokane Chiefs,29462,10035,Coco Armstrong,2006-05-26,2006,0,23,RW,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0
1020226,11,A,Spokane Chiefs,28814,9210,Saige Weinstein,2005-05-30,2005,0,24,D,4,0,0,0,0.0,0.0,0.0,+1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0
1020226,11,A,Spokane Chiefs,29279,9779,Chase Harrington,2007-10-30,2007,0,26,LW,0,0,0,0,0.0,0.0,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,1
1020226,11,A,Spokane Chiefs,29113,9604,Berkly Catton,2006-01-14,2006,0,27,C,1,1,1,2,0.0,1.0,1.0,+2,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,9,17
1020226,11,A,Spokane Chiefs,28253,8564,Chase Bertholet,2003-03-17,2003,OA,28,RW,3,0,1,1,0.0,1.0,1.0,+1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2,5
1020226,11,A,Spokane Chiefs,29281,9781,Hayden Paupanekis,2007-02-04,2007,0,32,C,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,8,12
1020226,11,A,Spokane Chiefs,28144,8422,Conner Roulette,2003-05-13,2003,OA,34,LW,4,1,1,2,0.0,1.0,1.0,+1,0,4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0
1020227,12,H,Everett Silvertips,29004,9483,Cameron Sytsma,2006-01-09,2006,0,3,D,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0
1020227,12,H,Everett Silvertips,28866,9293,Dexter Whittle,2004-08-24,2004,0,4,D,0,0,1,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0
1020227,12,H,Everett Silvertips,29193,9692,Ethan Makokis,2007-04-09,2007,0,8,D,2,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0
1020227,12,H,Everett Silvertips,28773,9143,Beau Courtney,2004-01-12,2004,0,10,C,2,0,1,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5,12
1020227,12,H,Everett Silvertips,29026,9505,Carter Bear,2006-11-04,2006,0,11,C,3,0,0,0,0.0,0.0,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,1
1020227,12,H,Everett Silvertips,29070,9553,Cade Zaplitny,2004-08-23,2004,0,12,LW,1,1,0,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,8,13
1020227,12,H,Everett Silvertips,29398,9966,Julius Miettinen,2006-01-20,2006,0,17,LW,2,0,0,0,0.0,0.0,0.0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,6
1020227,12,H,Everett Silvertips,29194,9693,Julien Maze,2007-12-07,2007,0,19,LW,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0
1020227,12,H,Everett Silvertips,29190,9689,Matthew Paszkiewicz,2005-08-13,2005,0,20,LW,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6,8
1020227,12,H,Everett Silvertips,29077,9561,Jesse Heslop,2006-04-18,2006,0,22,RW,2,0,0,0,0.0,0.0,0.0,+1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2,3
1020227,12,H,Everett Silvertips,28933,9375,Rylan Pearce,2005-10-09,2005,0,23,D,1,1,0,1,0.0,0.0,1.0,+1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0
1020227,12,H,Everett Silvertips,29078,9562,Tarin Smith,2006-03-24,2006,0,24,D,3,0,1,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0,1
1020227,12,H,Everett Silvertips,29197,9696,Andrew Petruk,2005-06-08,2005,0,26,LW,2,0,0,0,0.0,0.0,0.0,0,0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0
1020227,12,H,Everett Silvertips,28525,8876,Niko Tsakumis,2005-07-05,2005,0,27,D,4,1,0,1,0.0,0.0,0.0,+1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,1
1020227,12,H,Everett Silvertips,28395,8716,Teague Patton,2003-12-15,2003,0,29,C,4,0,1,1,0.0,0.0,0.0,+1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2,5
1020227,12,H,Everett Silvertips,29399,9967,Clarke Schaefer,2007-04-17,2007,0,34,C,0,0,0,0,0.0,0.0,0.0,0,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0
1020227,12,H,Everett Silvertips,29397,9965,Lukas Lima,2008-01-31,2008,0,44,RW,0,0,0,0,0.0,0.0,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0
1020227,12,H,Everett Silvertips,29396,9964,Rhys Jamieson,2008-02-03,2008,0,49,LW,0,0,0,0,0.0,0.0,0.0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0
1020227,12,A,Seattle Thunderbirds,29512,10100,Jaxson Pawlenchuk,2007-11-17,2007,0,2,D,0,0,0,0,0.0,0.0,0.0,0,0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0
1020227,12,A,Seattle Thunderbirds,28736,9103,Jeremy Hanzel,2003-02-27,2003,OA,4,D,1,1,0,1,0.0,0.0,0.0,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0
1020227,12,A,Seattle Thunderbirds,29369,9930,Vanek Popil,2008-05-14,2008,0,6,D,0,0,0,0,0.0,0.0,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0
1020227,12,A,Seattle Thunderbirds,29125,9618,Bryce Pickford,2006-04-02,2006,0,8,D,1,0,0,0,0.0,0.0,0.0,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0
1020227,12,A,Seattle Thunderbirds,28346,8667,Mekai Sanders,2003-05-08,2003,OA,15,RW,4,0,0,0,0.0,0.0,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0
1020227,12,A,Seattle Thunderbirds,29370,9931,Colton Gerrior,2008-10-07,2008,0,16,C,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6,8
1020227,12,A,Seattle Thunderbirds,29371,9932,Brendan Rudolph,2008-03-08,2008,0,17,LW,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0
1020227,12,A,Seattle Thunderbirds,29136,9633,Simon Lovsin,2006-01-22,2006,0,22,RW,1,0,0,0,0.0,0.0,0.0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0
1020227,12,A,Seattle Thunderbirds,29368,9929,Caleb Potter,2007-12-12,2007,0,23,D,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0
1020227,12,A,Seattle Thunderbirds,28469,8812,Nico Myatovic,2004-12-01,2004,0,26,LW,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3,6
1020227,12,A,Seattle Thunderbirds,29137,9634,Kaleb Hartmann,2007-07-06,2007,0,27,D,0,0,0,0,0.0,0.0,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,1
1020227,12,A,Seattle Thunderbirds,29385,9949,Finn Bagley,2008-04-01,2008,0,34,RW,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,1
1020227,12,A,Seattle Thunderbirds,29134,9631,Gracyn Sawchyn,2005-01-19,2005,0,59,C,6,0,1,1,0.0,0.0,0.0,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,9,19
1020227,12,A,Seattle Thunderbirds,29139,9636,Kazden Mathies,2007-04-07,2007,0,77,LW,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3,8
1020227,12,A,Seattle Thunderbirds,29343,9901,Nishaan Parmar,2006-06-03,2006,0,81,RW,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,1
1020227,12,A,Seattle Thunderbirds,29138,9635,Braeden Cootes,2007-02-09,2007,0,86,C,2,0,0,0,0.0,0.0,0.0,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,2
1020227,12,A,Seattle Thunderbirds,29373,9934,Antonio Martorana,2007-07-18,2007,0,89,RW,5,0,0,0,0.0,0.0,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,1
1020227,12,A,Seattle Thunderbirds,29372,9933,Samuel Charko,2007-02-12,2007,0,91,LW,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2,3
1020228,13,H,Brandon Wheat Kings,29443,10015,Gradey Hope,2007-07-06,2007,0,3,D,0,0,0,0,0.0,0.0,0.0,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0
1020228,13,H,Brandon Wheat Kings,28453,8796,Tre Fouquette,2004-05-14,2004,0,5,D,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0
1020228,13,H,Brandon Wheat Kings,28887,9327,Eastyn Mannix,2005-02-28,2005,0,6,D,3,0,1,1,0.0,0.0,0.0,+1,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0
1020228,13,H,Brandon Wheat Kings,29102,9589,Charlie Elick,2006-01-17,2006,0,7,D,1,1,1,2,0.0,1.0,2.0,+2,0,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0
1020228,13,H,Brandon Wheat Kings,29444,10016,Jaxon Jacobson,2008-12-11,2008,0,9,LW,1,0,0,0,0.0,0.0,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,10,18
1020228,13,H,Brandon Wheat Kings,29221,9720,Caleb Hadland,2006-03-06,2006,0,10,C,4,0,0,0,0.0,0.0,0.0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,2
1020228,13,H,Brandon Wheat Kings,28381,8702,Rylen Roersma,2004-07-25,2004,0,11,C,4,0,0,0,0.0,0.0,0.0,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,9
1020228,13,H,Brandon Wheat Kings,29112,9601,Roger McQueen,2006-10-02,2006,0,13,C,7,0,1,1,0.0,0.0,0.0,+1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,2
1020228,13,H,Brandon Wheat Kings,29223,9722,Carter Klippenstein,2006-11-25,2006,0,19,C,3,0,0,0,0.0,0.0,0.0,+1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1
1020228,13,H,Brandon Wheat Kings,28955,9398,Anthony Wilson,2005-04-27,2005,0,21,RW,3,0,0,0,0.0,0.0,0.0,+1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1
1020228,13,H,Brandon Wheat Kings,28888,9328,Evan Groening,2005-04-12,2005,0,22,LW,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0
1020228,13,H,Brandon Wheat Kings,28359,8680,Nolan Flamand,2004-01-12,2004,0,25,C,4,0,1,1,0.0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,10,15
1020228,13,H,Brandon Wheat Kings,29450,10022,Emerson Clark,2007-01-26,2007,0,26,D,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0
1020228,13,H,Brandon Wheat Kings,28800,9194,Luke Shipley,2004-08-08,2004,0,27,D,5,0,0,0,0.0,0.0,0.0,-1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0
1020228,13,H,Brandon Wheat Kings,29452,10024,Giorgos Pantelas,2008-04-24,2008,0,43,D,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0
1020228,13,H,Brandon Wheat Kings,29224,9723,Andrei Maliavin,2004-01-30,2004,0,44,D,4,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0
1020228,13,H,Brandon Wheat Kings,29120,9613,Hayden Wheddon,2005-05-10,2005,0,71,C,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6,14
1020228,13,H,Brandon Wheat Kings,29453,10026,Dominik Petr,2005-04-30,2005,0,82,C,3,1,0,1,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,6
1020228,13,A,Regina Pats,29456,10029,Aaron Krestanowich,2006-06-02,2006,0,2,D,4,0,0,0,0.0,0.0,0.0,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0
1020228,13,A,Regina Pats,29536,10127,Fenton Mann,2008-03-21,2008,0,3,D,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0
